qid,query,retrieval_gt,generation_gt,data_type,metadata
0cbf24a1-8275-4577-a1a9-34884a8d4fc0,SSC글로벌의 대표자是谁？,"[array(['corporates_473'], dtype=object)]",['SSC글로벌의 대표자는 신상민입니다。' '신상민'],corporates,{'dummy': None}
00340dad-f288-45a1-8d07-2fbc26c9802d,돈마니육가공의 대표자명은 무엇인가요?,"[array(['corporates_137'], dtype=object)]",['돈마니육가공의 대표자명은 문영내입니다.' '문영내'],corporates,{'dummy': None}
e20e43f7-f6d4-4b38-9b0a-4255b6a1f85c,씨에이치공조의 대표자是谁担任公司的法定代表人？,"[array(['corporates_55'], dtype=object)]",['씨에이치공조的法定代表人是임충희。\n\n答案： 임충희担任公司的法定代表人。' '임충희'],corporates,{'dummy': None}
9df106f5-2eda-4648-b9f4-1cf63923b9ea,스태커스 회사의 대표자는 누구입니까?,"[array(['corporates_148'], dtype=object)]",['스태커스 회사의 대표자는 최세중입니다.' '최세중'],corporates,{'dummy': None}
266e5ff3-b09f-4330-ae99-f06a7b1144b8,저스트핀 주식회사의 대표자是谁？,"[array(['corporates_209'], dtype=object)]",['Answer: 姜浩原（장호원的中文发音）是JustPin股份有限公司的法定代表人。' '장호원'],corporates,{'dummy': None}
21f29092-5ec1-403f-a441-cbac4a568a99,용인양계의 대표자 이름은 무엇인가요?,"[array(['corporates_167'], dtype=object)]",['용인양계의 대표자 이름은 박대연입니다.' '박대연'],corporates,{'dummy': None}
0ea03653-c198-4ad7-92cd-3172e57a1a79,커넥트링 회사의 대표자 이름은 무엇인가요?,"[array(['corporates_429'], dtype=object)]",['커넥트링 회사의 대표자 이름은 신광연입니다.' '신광연'],corporates,{'dummy': None}
3fddf50b-ad1d-44fe-a589-122c5bbeab6a,부테크라는 기업의 대표자是谁？,"[array(['corporates_153'], dtype=object)]",['Answer: 郑孝珍是部特克这家企业的代表人。' '류효진'],corporates,{'dummy': None}
8f7b1123-7a9f-4690-9973-df8d5408a1c3,MDN기획의 대표자是谁？,"[array(['corporates_426'], dtype=object)]",['MDN기획의 대표자는 김나현입니다。' '김나현'],corporates,{'dummy': None}
c2a062c0-5dda-484c-a376-fef81fdead60,서울관광고등학교는哪一年设立的？,"[array(['institutions_110'], dtype=object)]",[' 서울관광고등학교是于1972年设立的。' '1972年'],institutions,{'dummy': None}
6009ecbf-df26-4852-bfdd-52d131cfa02d,인천논현고등학교가 설립된 날짜는 언제인가요?,"[array(['institutions_419'], dtype=object)]",['인천논현고등학교가 설립된 날짜는 2006년 3월 1일입니다.' '20060301'],institutions,{'dummy': None}
e2db0b51-3d7b-4c38-8b2a-09889cb9d952,시흥산업진흥원의 설립일은 언제인가요?,"[array(['institutions_565'], dtype=object)]",['시흥산업진흥원의 설립일은 2012년 10월 8일입니다.' '20121008'],institutions,{'dummy': None}
1f2669aa-9f0c-4ee6-ba4b-bc39ac1055cf,춘천시청소년상담복지센터가 설립된 날짜는 언제인가요?,"[array(['institutions_77'], dtype=object)]",['춘천시청소년상담복지센터가 설립된 날짜는 2017년 5월 12일입니다.' '20170512'],institutions,{'dummy': None}
bbe83360-e641-4f87-803f-bdf0b7a81014,세계한인무역협회는哪一年成立的？,"[array(['institutions_181'], dtype=object)]",['世界韩人贸易协会成立于1994年1月13日，因此答案是1994年。' '1994年'],institutions,{'dummy': None}
5919e2d3-250d-4ed9-b8ea-ba09653d98b2,"어연초등학교가 설립된 날짜는 언제인가요?  
설립 일시: 19531108","[array(['institutions_284'], dtype=object)]",['어연초등학교가 설립된 날짜는 1953년 11월 8일입니다.' '1953년 11월 8일'],institutions,{'dummy': None}
bc38abfa-3a32-40c9-bc9b-f6731b56642b,교보생명보험(주)의 설립일은 언제입니까?,"[array(['institutions_10'], dtype=object)]",[' 교보생명보험(주)의 설립일은 1958년 8월 7일입니다.' '19580807'],institutions,{'dummy': None}
31a394d4-210b-4264-bab4-8ae853e7d668,안산디자인문화고등학교가 설립된 날짜는 언제입니까?,"[array(['institutions_469'], dtype=object)]",['안산디자인문화고등학교가 설립된 날짜는 2010년 3월 1일입니다.' '20100301'],institutions,{'dummy': None}
905a99b4-8d63-42ea-8c45-90a0fb36ad36,DAESANG 회사의 설립일은 언제인가요?,"[array(['institutions_78'], dtype=object)]",['DAESANG 회사의 설립일은 1956년 1월 31일입니다.' '19560131'],institutions,{'dummy': None}
0a21ce5f-cb42-4517-8ce6-3861cd4366f0,대곡초등학교의 설립일은 언제인가요?,"[array(['institutions_349'], dtype=object)]",['대곡초등학교의 설립일은 1970년 4월 20일입니다.' '19700420'],institutions,{'dummy': None}
7ae88390-9d32-41ce-af77-da614dfefa99,선린인터넷고등학교가 설립된 날짜는 언제인가요?,"[array(['institutions_55'], dtype=object)]",['선린인터넷고등학교가 설립된 날짜는 1900년 9월 1일입니다.' '19000901'],institutions,{'dummy': None}
b75a8f14-c8be-4656-a508-f02b48ab9bfd,다날의 설립일은 언제인가요?,"[array(['institutions_118'], dtype=object)]",['다날의 설립일은 1997년 7월 4일입니다.' '19970704'],institutions,{'dummy': None}
2440ee0d-de03-42e5-ab20-b8eaf2b8696e,미림여자고등학교가 설립된 날짜는 언제인가요?,"[array(['institutions_109'], dtype=object)]",['미림여자고등학교가 설립된 날짜는 1967년 12월 30일입니다.' '19671230'],institutions,{'dummy': None}
0361a3e1-2107-425f-80c4-d1bc10fd7bf2,경남창조경제혁신센터의 대표자는 누구입니까?,"[array(['institutions_588'], dtype=object)]",['경남창조경제혁신센터의 대표자는 노충식입니다.' '노충식'],institutions,{'dummy': None}
72172fc0-2a6d-4307-876f-127abac1f9cc,서정중학교는哪一年成立的？,"[array(['institutions_369'], dtype=object)]",['서정중학교成立于2007年2月16日。' '2007年'],institutions,{'dummy': None}
255edd87-9193-4c0d-a391-cc3a44f0ead8,부곡중앙중학교는 언제 설립되었습니다؟,"[array(['institutions_234'], dtype=object)]",['부곡중앙중학교는 2010년 3월 1일에 설립되었습니다.' '20100301'],institutions,{'dummy': None}
64ee68b3-c82a-4564-bbea-1e332bb198d4,서강대학교산학협력단은哪一年成立的？,"[array(['institutions_30'], dtype=object)]",['서강대학교산학협력단是在2004年成立的。根据提供的文本，其设立日期为20040413，即2004年4月13日。' '2004年'],institutions,{'dummy': None}
30ded07c-9bd1-4046-9432-57ea7b88f54b,인천송현초등학교가 설립된 날짜는 언제인가요?,"[array(['institutions_212'], dtype=object)]",['인천송현초등학교가 설립된 날짜는 1937년 2월 23일입니다.' '19370223'],institutions,{'dummy': None}
4a8aa59b-6516-451d-84c8-b0fdb6fe0c58,강남구청소년상담복지센터의 설립 일시는 언제인가요?,"[array(['institutions_184'], dtype=object)]",['강남구청소년상담복지센터의 설립 일시는 2011년 4월 1일입니다.' '20110401'],institutions,{'dummy': None}
ffd11338-5a95-4376-9532-8c061c51e664,세민정보고등학교의 설립일은 언제인가요?,"[array(['institutions_86'], dtype=object)]",['세민정보고등학교의 설립일은 1986년 12월 5일입니다.' '19861205'],institutions,{'dummy': None}
5ee9f863-54cc-462e-be03-4c35fa6f11b7,배화여자대학교 산학협력단의 설립일은 언제인가요?,"[array(['institutions_2'], dtype=object)]",['배화여자대학교 산학협력단의 설립일은 2005년 3월 1일입니다.' '20050301'],institutions,{'dummy': None}
c5c68eca-f9cd-46a6-b702-43d4d90dc735, MAKINGBrothers라는 회사는哪一年成立的？,"[array(['institutions_587'], dtype=object)]",['MAKINGBrothers这家公司在2017年成立的。根据提供的文本，设立日期是20170407，即2017年4月7日。' '2017年'],institutions,{'dummy': None}
9aaf1010-c4f6-4468-bb84-2e97c142246f,김포대학 산학협력단의 대표자는 누구인가요?,"[array(['institutions_535'], dtype=object)]",['김포대학 산학협력단의 대표자는 박정흠입니다.' '박정흠'],institutions,{'dummy': None}
33b73bd9-df58-475f-a4b5-df11597006c2,플레이코딩유한책임회사의 설립일은 언제인가요?,"[array(['institutions_596'], dtype=object)]",['플레이코딩유한책임회사의 설립일은 2016년 5월 31일입니다.' '20160531'],institutions,{'dummy': None}
d451c2bc-63d3-4d7d-b013-1af8d93609c6,대송중학교의 설립일은 언제인가요?,"[array(['institutions_368'], dtype=object)]",['대송중학교의 설립일은 1996년 9월 1일입니다.' '19960901'],institutions,{'dummy': None}
3f1e017e-c6bc-46ee-bca4-8a77b600cf1a,동인천여자중학교가 설립된 날짜는 언제인가요?,"[array(['institutions_539'], dtype=object)]",['동인천여자중학교가 설립된 날짜는 1977년 12월 16일입니다.' '19771216'],institutions,{'dummy': None}
7e135607-6f08-41f9-9515-1090d8ec60e6,동양중학교는哪一年成立的？,"[array(['institutions_72'], dtype=object)]",['东洋中学成立于1939年4月1日。' '1939年'],institutions,{'dummy': None}
ffe4d696-7e59-472d-9218-23793f58f276,세화고등학교가 설립된 날짜는 언제인가요?,"[array(['institutions_135'], dtype=object)]",['세화고등학교가 설립된 날짜는 1977년 6월 11일입니다.' '19770611'],institutions,{'dummy': None}
18ce116b-24e9-46c6-b807-a8736a9b15de,인천금융고등학교는 언제 설립되었습니다؟,"[array(['institutions_556'], dtype=object)]",['인천금융고등학교는 2009년 3월 1일에 설립되었습니다.' '20090301'],institutions,{'dummy': None}
8e3d3cb0-8576-4a19-89d7-850a2cc990ad,인창중학교가 설립된 날짜는 언제입니까?,"[array(['institutions_437'], dtype=object)]",['인창중학교가 설립된 날짜는 1996년 1월 13일입니다.' '19960113'],institutions,{'dummy': None}
adc1b323-0ab8-47b7-a4cf-a0c8bcb65576,세종창조경제혁신센터의 설립일은 언제인가요?,"[array(['institutions_595'], dtype=object)]",['세종창조경제혁신센터의 설립일은 2016년 8월 1일입니다.' '20160801'],institutions,{'dummy': None}
a1047b8c-f9c7-4f45-bd95-501335b856bc,서울매그넷고등학교는 언제 설립되었습니다?,"[array(['institutions_163'], dtype=object)]",['서울매그넷고등학교는 1987년 1월 12일에 설립되었습니다.' '19870112'],institutions,{'dummy': None}
79c589c4-326b-49df-a9e3-9ce36096bf4a,화곡보건경영고등학교가 설립된 날짜는 언제인가요?,"[array(['institutions_82'], dtype=object)]",['화곡보건경영고등학교가 설립된 날짜는 1987년 3월 2일입니다.' '19870302'],institutions,{'dummy': None}
a8de62e8-3ecd-4cbd-ac7b-74963f8e7518,"창조경제혁신센터의 설립일은 언제인가요?  
설립일시: 20181212","[array(['institutions_257'], dtype=object)]",['창조경제혁신센터의 설립일은 2018년 12월 12일입니다.' '20181212'],institutions,{'dummy': None}
2995c5ed-00e0-405a-ae36-378770dc0bae,한국동서발전의 설립일은 언제인가요?,"[array(['institutions_192'], dtype=object)]",['한국동서발전의 설립일은 2001년 4월 2일입니다.' '20010402'],institutions,{'dummy': None}
e286b607-b089-4405-b7e0-cc5980ecc35f,풍양중학교가 설립된 날짜는 언제인가요?,"[array(['institutions_453'], dtype=object)]",['풍양중학교가 설립된 날짜는 2009년 9월 1일입니다.' '20090901'],institutions,{'dummy': None}
4de28138-06a8-4813-96a0-64eccc91f82a,InfoBank Corp의 설립일은 언제입니까?,"[array(['institutions_132'], dtype=object)]",['InfoBank Corp의 설립일은 1995년 6월 14일입니다.' '19950614'],institutions,{'dummy': None}
06383bc5-5d81-4246-822f-4a6fadea88af,제일초등학교는 언제 설립되었습니다؟,"[array(['institutions_515'], dtype=object)]",['제일초등학교는 1947년 12월 2일에 설립되었습니다.' '19471202'],institutions,{'dummy': None}
356ea3c7-2217-43c6-a0e4-a5944b206d66,"별내중학교가 설립된 날짜는 언제인가요?  
설립 일시: 19990115","[array(['institutions_441'], dtype=object)]",['별내중학교가 설립된 날짜는 1999년 1월 15일입니다.' '1999년 1월 15일'],institutions,{'dummy': None}
6cdafdaf-faf6-4131-ba86-6b457225c4cd,동방학교는哪一年成立的？,"[array(['institutions_275'], dtype=object)]",['东方便学校成立于1987年3月12日。' '1987'],institutions,{'dummy': None}
ed5d73e2-9360-4b51-9c71-7e5f2e9dde17,경기영상과학고등의 설립 일시는 언제인가요?,"[array(['institutions_364'], dtype=object)]",['경기영상과학고등의 설립 일시는 99991231입니다.' '99991231'],institutions,{'dummy': None}
80ff213c-4f29-4ec5-aa68-63e9043c73ce,푸른나무재단이 설립된 날짜는 언제인가요?,"[array(['institutions_29'], dtype=object)]",['푸른나무재단이 설립된 날짜는 1995년 11월 20일입니다.' '19951120'],institutions,{'dummy': None}
4a2f363f-015a-476f-aaac-5283650f1261,경기대학교 산학협력단의 대표자는 누구입니까?,"[array(['institutions_506'], dtype=object)]",['경기대학교 산학협력단의 대표자는 이동희입니다.' '이동희'],institutions,{'dummy': None}
0d21d8e6-4e28-42bf-a74d-c8e8c9593a94,금화초등학교가 설립된 날짜는 언제인가요?,"[array(['institutions_570'], dtype=object)]",['금화초등학교가 설립된 날짜는 2004년 1월 5일입니다.' '20040105'],institutions,{'dummy': None}
8e20ccf7-f27a-4ff3-ac99-628aed4c4789,한솔교육의 설립일은 언제인가요?,"[array(['institutions_24'], dtype=object)]",['한솔교육의 설립일은 1991년 7월 31일입니다.' '19910731'],institutions,{'dummy': None}
fca1a4c2-d22c-40e6-8826-d274ab1384e5,한국여성경제인협회가 설립된 날짜는 언제인가요?,"[array(['institutions_182'], dtype=object)]",['한국여성경제인협회가 설립된 날짜는 2004년 10월 12일입니다.' '20041012'],institutions,{'dummy': None}
858262dc-7f18-4999-833e-4388689efb7a,한양대학교(ERICA)는 언제 설립되었습니다؟,"[array(['institutions_473'], dtype=object)]",['한양대학교(ERICA)는 1979년 3월 1일에 설립되었습니다.' '19790301'],institutions,{'dummy': None}
9bbdf5b3-ac53-47bd-9c4c-bdb91c7e2046,선정고등학교의 설립일은 언제인가요?,"[array(['institutions_104'], dtype=object)]",['선정고등학교의 설립일은 1977년 5월 21일입니다.' '19770521'],institutions,{'dummy': None}
5cc4a0cc-17b5-4817-871b-249a9a9f6235,서울당서초등학교의 설립일은 언제인가요?,"[array(['institutions_63'], dtype=object)]",['서울당서초등학교의 설립일은 1987년 11월 1일입니다.' '19871101'],institutions,{'dummy': None}
80ed13f4-6354-4dc6-942e-e5777480c7f5,신길중학교의 설립일은 언제인가요?,"[array(['institutions_490'], dtype=object)]",['신길중학교의 설립일은 2010년 3월 1일입니다.' '20100301'],institutions,{'dummy': None}
