doc_id,contents,data_type,metadata
294,"시군 청년 혁신가 예비창업 지원
지원 대상: 만19~39세 이하 청년 예비창업자 또는 3년 이내 기업
지원 예산 및 규모: (예산현황) 6.35억원(도비 1.4, 시군비 4.95) (지원규모) 33팀
지원 내용: 창업교육, 창업컨설팅, 심화교육, 시제품제작, 시장개척, 홍보 등
사업 특성: 지역 특성에 맞는 특화 창업지원 프로그램 제공
사업 소개: 창의적인 아이템과 기술력을 가진 예비 청년 창업가의 아이템 사업화 교육 및 컨설팅, 초기사업화 지원을 통한 성공적인 창업기업 육성
사업 구분 코드: cmrczn_Tab1
사업 연도: 2025",business,{'dummy': None}
295,"창업기업 양성 프로젝트
지원 대상: 신산업 분야 3년 이내 창업기업
지원 예산 및 규모: (예산현황) 3억원(도비) (지원규모) 10개사(사업화 8개사, 사후지원 2개사)
지원 내용: 사업화 자금 지원(최대 3천만원), 멘토링, 투자유치 연계 등
사업 특성: 신산업 분야의 특화 분야 창업기업에 집중적인 관리
사업 소개: 신산업 분야 기술창업기업을 발굴하여 지속 성장 가능하도록 지원
사업 구분 코드: cmrczn_Tab1
사업 연도: 2025",business,{'dummy': None}
296,"전북형 창업패키지 지원
지원 대상: 기술창업 분야 5년 이내 창업기업
지원 예산 및 규모: (예산현황) 20억원(도비 8, 시비 8, 기타 4) (지원규모) 30개사 내외
지원 내용: 사업화 자금 지원(최대 6천만원), 교육프로그램 운영, 컨설팅, 투자유치 연계 등
사업 특성: 대학의 집적된 인프라를 활용한 창업기업 집중 육성
사업 소개: 지역 대학의 연구‧창업인프라 및 노하우를 활용하여 기술창업 분야 창업기업 육성
사업 구분 코드: cmrczn_Tab1
사업 연도: 2025",business,{'dummy': None}
297,"창업중심대학 사업
지원 대상: 예비창업자 및 창업기업
지원 예산 및 규모: (예산현황) 50백만원 (지원규모) (예비·초기·도약·실험실)창업기업 93개사
지원 내용: 사업화자금, 민간연계, 투자유치, 글로벌 진출 등 역량 강화 프로그램 지원 - (사업화자금) 창업기업 유형별* 창업사업화 자금 지원 - (프로그램) 각 대학의 역량을 활용하여 창업기업이 필요로 하는 창업지원 프로그램 제공
사업 특성: 대학이 보유한 창업 인프라 및 권역별 협력기관 협업 네트워크를 활용하여 (예비)창업자 대상 다양성·연속성을 갖춘 프로그램 지원
사업 소개: 창업지원 역량이 우수한 대학을 ‘창업중심대학’으로 지정하여 대학발 창업을 활성화하고 지역창업 허브 역할 수행하기 위한 사업으로 대학발 창업기업 및 지역특화 창업기업 지원
사업 구분 코드: cmrczn_Tab1
사업 연도: 2025",business,{'dummy': None}
298,"정읍시 로컬 청년창업 지원사업
지원 대상: 관내 예비 또는 1년 이내의 초기 청년창업가(18세~45세 이하)
지원 예산 및 규모: (예산현황) 15백만원(시비) (지원규모) 청년창업가 10명
지원 내용: 청년창업 역량강화 컨설팅 지원, 초기 창업자금 지원
사업 특성: 컨설팅 및 창업자금 지원으로 준비된 청년창업가의 사업안정화 지원
사업 소개: 잠재력 있는 관내 청년 창업가의 초기창업자금 지원 및 창업 컨설팅 제공으로 청년의 자립 및 정착 기반을 마련하고 지속가능한 지역경제 활성화에 기여
사업 구분 코드: cmrczn_Tab1
사업 연도: 2025",business,{'dummy': None}
299,"창업 소상공인 지원사업
지원 대상: 주소와 창업 예정지인 사업장이 김제시로 되어있는 예비 창업자
지원 예산 및 규모: (예산현황) 1.5억원 (지원규모) 15개소
지원 내용: 리모델링 비용(7백만원) 및 임차료(3백만원), 창업 컨설팅 지원
사업 특성: 사업자 미등록 상태의 예비 창업자
사업 소개: 창업 소상공인 성장단계에 부응하는 체계화된 지원제도 마련으로 지역경제 활성화 및 질 좋은 일자리 창출로 이어지는 선순환 창업 생태계 조성
사업 구분 코드: cmrczn_Tab1
사업 연도: 2025",business,{'dummy': None}
300,"빈점포 창업지원사업 김제애마켓
지원 대상: 대한민국 누구나 요촌동 구도심 및 죽산삼거리에 창업을 희망하는 자
지원 예산 및 규모: (예산현황) 80백만원 (지원규모) 4개소
지원 내용: 점포 구축 및 리모델링 비용(14백만원) 및 임차료(6백만원) 지원
사업 특성: 신청 시 주소지 제한이 없으며, 창업 구역이 한정되어있음.
사업 소개: 잠재력있는 상권 내 빈점포를 활용한 창업을 유도‧지원하여 매력있는 거리를 조성하고 관광객 유입을 통한 지역경제 활력 도모
사업 구분 코드: cmrczn_Tab1
사업 연도: 2025",business,{'dummy': None}
301,"소상공인 생애 첫 창업지원금 지원사업
지원 대상: 주소 및 사업장이 김제시로 되어 있고, 생애 최초로 사업을 시작한 지 3년 미만 소상공인
지원 예산 및 규모: (예산현황) 1.5억원 (지원규모) 50개소
지원 내용: 생애 첫 창업지원금 3백만원 1회 지원
사업 특성: 지자체 최초 “생애 첫 창업지원금”지원, 김제 외 타지역에서도 미창업자
사업 소개: 지속적인 경기침체에 따라 창업 소상공인의 폐업 비율이 높은 상황으로, 관내 소상공인의 안정적인 지역기반 정착을 위해 지원 필요
사업 구분 코드: cmrczn_Tab1
사업 연도: 2025",business,{'dummy': None}
302,"김제청년 예비창업 도전 지원사업 ‘힌트’
지원 대상: 18세이상 39세이하 청년 * 대상자 선발시 1개월 이내 김제시 전입가능자
지원 예산 및 규모: (예산현황) 2.08억원 (지원규모) 7개사(명)
지원 내용: - 힌트 : 청년창업가(2023년 선정자)가 청년 채용시 인건비 지원(160만원/월, 10개월) - 힌트up(가칭) : 청년 예비창업가 사업화 자금 1,500만원 지원 - (공통) 맞춤형 멘토링, 창업가 교육 및 네트워킹, 오프라인 판매 마케팅 지원 등
사업 특성: 단순 창업지원을 넘어 단계별 성장을 위한 오프라인 판매 마케팅 지원
사업 소개: 청년창업가의 도전과 지속 가능한 성장을 위해서 창업 생태계 마련 및 성장주기에 따른 맞춤형 창업 지원
사업 구분 코드: cmrczn_Tab1
사업 연도: 2025",business,{'dummy': None}
303,"김제청년 창업 도약 지원사업 ‘톡톡’
지원 대상: 창업한 지 7년이내인 18세이상 39세이하인 청년창업가 * 대상자 선발시 1개월 이내 김제시 전입가능자
지원 예산 및 규모: (예산현황) 60백만원 (지원규모) 3개사(명)
지원 내용: - 톡톡up(가칭) : 사업 성장 자금 1,500만원 지원 - 맞춤형 멘토링, 창업가 교육 및 네트워킹 지원 등
사업 특성: 창업한 지 7년이내인 청년창업가에게 사업 성장자금을 지원하여 사업 유지에 대한 부담을 줄이고 안정적인 지역정착 도모
사업 소개: 기업으로 성장 가능한 청년창업 지원을 통해 지역 특화 창업가 양성 및 안정적인 지역정착 도모
사업 구분 코드: cmrczn_Tab1
사업 연도: 2025",business,{'dummy': None}
304,"청년창업 더하기 지원사업
지원 대상: 사업공고일 기준 장수군에 주민등록을 둔 청년으로서, 예비창업자 또는 3년 이내 창업자
지원 예산 및 규모: (예산현황) 72백만원 (지원규모) 4개소(개소당 18백만원)
지원 내용: 자금(리모델링, 기계 구입 등)
사업 특성: 청년(18세~49세)만 해당
사업 소개: 청년들의 다양한 분야의 창업수요를 충족하고 성공적인 창업을 지원하여 지역경제를 활성화하고자 함
사업 구분 코드: cmrczn_Tab1
사업 연도: 2025",business,{'dummy': None}
305,"장수군 청년혁신가 예비창업지원
지원 대상: 39세 이하 예비 또는 3년 이내 창업자
지원 예산 및 규모: (예산현황) 38백만원 (지원규모) 2팀(개소당 19백만원)
지원 내용: 시제품제작, 창업교육 및 컨설팅 프로그램 등 지원
사업 특성: 39세 이하 청년만 해당
사업 소개: 창의적인 아이템과 기술력을 가진 예비 청년 창업가의 아이템 사업화 교육 및 컨설팅, 초기사업화 지원을 통한 성공적인 창업기업 육성
사업 구분 코드: cmrczn_Tab1
사업 연도: 2025",business,{'dummy': None}
306,"예비창업인(in) 프로젝트 지원사업
지원 대상: 제조업 기반 예비창업자
지원 예산 및 규모: (예산현황) 0.7억원 (지원규모) 예비창업기업 5개사 내외
지원 내용: 창업교육, 컨설팅 및 창업비용 지원
사업 특성: -
사업 소개: 참신하고 사업성 있는 모델을 가진 예비창업자를 발굴, 성공적인 창업을 유도하기 위한 창업환경 조성
사업 구분 코드: cmrczn_Tab1
사업 연도: 2025",business,{'dummy': None}
307,"혁신창업 성장 맞춤형 지원사업
지원 대상: 제주도에 본사(사업장)가 소재한 창업 7년 이내 창업기업
지원 예산 및 규모: (예산현황) 1.3억원 (지원규모) 창업기업 10개사 내외
지원 내용: 창업기업 현장 진단을 통한 애로사항 파악 후 애로 해소 지원 프로그램 매칭 ⦁기업진단·성장코칭 지원: 기업 현장 진단 실시 및 전문가 컨설팅 지원 ⦁성장 단계별‧맞춤형 지원: 기술개발 고도화 및 사업화 지원 ⦁우수창업 아이디어 사업화, 시제품 제작, 시장분석, 판로 개척‧마케팅 등 지원
사업 특성: -
사업 소개: 창업기업 현장 진단 실시 및 성장 코칭 등 전문가 컨설팅 지원을 통하여 애로사항 파악 후 애로 해소 지원 프로그램 매칭 성장 단계별·맞춤형 프로그램 지원으로 기업 성장 및 자생력 강화에 기여
사업 구분 코드: cmrczn_Tab1
사업 연도: 2025",business,{'dummy': None}
308,"청년창업 스케일업 지원사업
지원 대상: 제주도에 본사(사업장)가 소재한 창업 7년 이내 청년기업 (대표자가 39세 이하)
지원 예산 및 규모: (예산현황) 2억원 (지원규모) 청년 창업기업 12개사 내외
지원 내용: 성장 가능성이 높은 청년기업에 대한 성장 도약을 위한 투자역량 강화 등 종합 성장 지원으로 청년창업 생태계 활성화 환경 조성 ⦁IR 투자역량 강화(IR RUN/피칭 컨설팅 및 IR 리디자인), 경영 컨설팅/멘토링 ⦁제품 고도화 개발 및 마케팅·판로개척 ⦁데모데이 개최 등 민간투자사 간 네트워킹 추진 및 후속 투자 유치 연계
사업 특성: 공약사업인‘청년창업 생태계 활성화 환경 조성’추진 실천과제
사업 소개: 청년창업 촉진 및 선순환 창업생태계 환경 조성을 위한 청년기업 IR 투자역량 강화, 경영 컨설팅/멘토링, 제품 고도화 개발 등 종합 성장 지원
사업 구분 코드: cmrczn_Tab1
사업 연도: 2025",business,{'dummy': None}
309,"벤처기업 육성사업
지원 대상: 제주도에 본사(사업장)가 소재한 벤처기업
지원 예산 및 규모: (예산현황) 1억원 (지원규모) 벤처기업 7개사 내외
지원 내용: - 벤처기업이 보유한 핵심기술(제품)의 사업화에 필요한 기업수요 맞춤형 지원 및 마케팅 지원 - 조달청 벤처나라 입점을 위한 컨설팅 지원
사업 특성: -
사업 소개: 벤처기업의 집중 육성을 통한 고용창출 및 지역경제 활성화 기반 마련, 벤처기업의 기술·정보·네트워크 연계로 글로벌 유망 벤처기업 육성
사업 구분 코드: cmrczn_Tab1
사업 연도: 2025",business,{'dummy': None}
310,"청년 다시-DREAM 재창업 지원사업
지원 대상: 창업 경험이 있는 3년 이내 재창업 청년
지원 예산 및 규모: (예산현황) 1.4억원 (지원규모) 청년 재창업기업 10개사 내외
지원 내용: 창업경험이 있는 재창업 청년 대상으로 사업화자금, 멘토링 교육 및 네트워킹 등 창업 프로그램 지원
사업 특성: 2025년 신규사업, 주민참여예산사업
사업 소개: 폐업 후 재창업한 청년 사업자 대상 컨설팅, 창업 프로그램 교육, 사업화 지원 등을 통한 선순환 창업 생태계 조성
사업 구분 코드: cmrczn_Tab1
사업 연도: 2025",business,{'dummy': None}
311,"도내 ICT 기업 지원사업
지원 대상: 공고일 기준 본사가 제주에 소재한 기업으로 사업자등록증 업태/종목에 ‘SW개발및공급’등 SW관련 내용 기재 또는 소프트웨어사업자 신고확인서 보유기업 - 시제품개발 : 공고일 기준 설립 3년 이내의 본사 사업장이 제주도에 소재한 ICT 관련 기업 - 제품고도화 : 공고일 기준 설립 7년 이내의 본사 사업장이 제주도에 소재한 ICT 관련 기업
지원 예산 및 규모: (예산현황) 1억원 (지원규모) 시제품개발, 제품고도화 각 2개사 내외
지원 내용: - 시제품개발 : 제주지역 특화산업 분야와 연계한 ICT 융합기술 분야 시제품 제작 지원 - 제품고도화 : 시장 확대를 위한 제주지역 특화산업 분야와 연계한 수요처 기반 제품/서비스 고도화 지원
사업 특성: -
사업 소개: 제주지역 ICT분야 창업 초기 기업의 우수 아이템 발굴 및 시제품 개발 및 제품 고도화 지원
사업 구분 코드: cmrczn_Tab1
사업 연도: 2025",business,{'dummy': None}
312,"IP활용 창업‧성장 지원사업
지원 대상: (예비)창업자, 7년이내 창업기업
지원 예산 및 규모: (예산현황) 7.2억원 (국 3.6억원, 도 3.6억원) IP나래프로그램 20개사 25,000천원 이내(기업분담 30%), 3D 모형설계 및 후가공 35개사 내외 600~900천원(자부담 20%) 등
지원 내용: - IP나래 프로그램 (창업 초기기업의 IP 기술경영 융복합 컨설팅) - IP디딤돌 프로그램 (IP 기술형 창업유도 맞춤 프로그램)
사업 특성: 지식재산 기반 창업 지원
사업 소개: 도내 창업 초기기업의 지식재산 기술·경영 융복합 전문 컨설팅을 통해 지식재산(IP) 역량 강화로 경쟁력 우위 확보
사업 구분 코드: cmrczn_Tab1
사업 연도: 2025",business,{'dummy': None}
